Date,Close,High,Low,Open,Volume
10/23/1997,0.224999994,0.228125006,0.209374994,0.211457998,113136000
10/24/1997,0.251302004,0.253125012,0.227082998,0.237499997,189840000
10/27/1997,0.213541999,0.250521004,0.211457998,0.240104005,121824000
10/28/1997,0.247396007,0.25,0.193749994,0.195832998,234384000
10/29/1997,0.269531012,0.275000006,0.25,0.257292002,142536000
10/30/1997,0.256249994,0.267708004,0.252083004,0.260417014,95400000
10/31/1997,0.254166991,0.272917002,0.248438001,0.268229008,100536000
11/3/1997,0.253645986,0.260937989,0.247396007,0.260937989,39984000
11/4/1997,0.247916996,0.252604008,0.241145998,0.25,47304000
11/5/1997,0.243750006,0.255989999,0.243750006,0.248958007,61872000
11/6/1997,0.233072996,0.245832995,0.231771007,0.245832995,58272000
11/7/1997,0.223958001,0.232031003,0.219271004,0.220833004,52536000
11/10/1997,0.210417002,0.228125006,0.210417002,0.224999994,55296000
11/11/1997,0.197395995,0.215625003,0.195832998,0.212239996,86256000
11/12/1997,0.188541993,0.209374994,0.183332995,0.188802004,173664000
11/13/1997,0.192968994,0.198438004,0.188541993,0.197395995,85800000
11/14/1997,0.208333001,0.210417002,0.189062998,0.196875006,117384000
11/17/1997,0.21875,0.227082998,0.210938007,0.211457998,147888000
11/18/1997,0.220833004,0.223958001,0.217188001,0.21875,37320000
11/19/1997,0.225520998,0.226042002,0.215625003,0.220312998,50688000
11/20/1997,0.229166999,0.230207995,0.225520998,0.228645995,118464000
11/21/1997,0.224479005,0.229166999,0.224479005,0.227604002,52056000
11/24/1997,0.211457998,0.220833004,0.211457998,0.21875,40392000
11/25/1997,0.210155994,0.216666996,0.202083007,0.211979002,66096000
11/26/1997,0.213020995,0.220572993,0.211979002,0.211979002,32616000
11/28/1997,0.206249997,0.216666996,0.205728993,0.213541999,32064000
12/1/1997,0.213541999,0.21875,0.206771001,0.211979002,47664000
12/2/1997,0.211719006,0.215103999,0.208854005,0.213020995,25248000
12/3/1997,0.218228996,0.21875,0.209374994,0.209895998,25800000
12/4/1997,0.224999994,0.227604002,0.219271004,0.220052004,60768000
12/5/1997,0.229688004,0.229688004,0.217708007,0.221874997,53232000
12/8/1997,0.235416993,0.238542005,0.226042002,0.227082998,95328000
12/9/1997,0.234375,0.238542005,0.230207995,0.233333007,26640000
12/10/1997,0.225520998,0.231250003,0.219791993,0.229166999,28896000
12/11/1997,0.234375,0.241667002,0.219791993,0.219791993,100296000
12/12/1997,0.227082998,0.240104005,0.220312998,0.232291996,53448000
12/15/1997,0.229166999,0.233333007,0.220312998,0.229166999,33888000
12/16/1997,0.222917005,0.232291996,0.222917005,0.232291996,33744000
12/17/1997,0.219531,0.222917005,0.212760001,0.21875,122808000
12/18/1997,0.214582995,0.221353993,0.211457998,0.217708007,64080000
12/19/1997,0.224999994,0.226042002,0.208333001,0.211457998,95064000
12/22/1997,0.234896004,0.239062995,0.221615002,0.224999994,87048000
12/23/1997,0.231250003,0.236978993,0.231250003,0.234375,23544000
12/24/1997,0.230207995,0.235416993,0.223437995,0.231250003,46728000
12/26/1997,0.226042002,0.232291996,0.224479005,0.228125006,9744000
12/29/1997,0.237499997,0.239062995,0.226563007,0.229166999,51048000
12/30/1997,0.242448002,0.245313004,0.239062995,0.241667002,125712000
12/31/1997,0.251042008,0.252083004,0.242188007,0.243750006,88920000
1/2/1998,0.247916996,0.25,0.239843994,0.25,33216000
1/5/1998,0.237499997,0.246875003,0.235416993,0.244270995,71808000
1/6/1998,0.241926998,0.243750006,0.233333007,0.234896004,83496000
1/7/1998,0.239062995,0.241667002,0.234634995,0.241667002,54504000
1/8/1998,0.230728999,0.235156,0.226563007,0.234896004,120312000
1/9/1998,0.213020995,0.233333007,0.211457998,0.233333007,132864000
1/12/1998,0.215103999,0.219271004,0.207292005,0.208333001,148032000
1/13/1998,0.232291996,0.233333007,0.216146007,0.217188001,146424000
1/14/1998,0.243750006,0.243750006,0.231250003,0.232813001,170112000
1/15/1998,0.247656003,0.250521004,0.239583001,0.239583001,120288000
1/16/1998,0.239583001,0.248958007,0.238542005,0.247916996,51264000
1/20/1998,0.247656003,0.250521004,0.240624994,0.241145998,109344000
1/21/1998,0.253645986,0.258332998,0.243750006,0.246875003,174768000
1/22/1998,0.256770998,0.263541996,0.251042008,0.253645986,189432000
1/23/1998,0.246875003,0.267188013,0.246875003,0.267188013,182376000
1/26/1998,0.240624994,0.249478996,0.236978993,0.248958007,94248000
1/27/1998,0.237499997,0.243229002,0.233333007,0.240885004,82080000
1/28/1998,0.238542005,0.241667002,0.231250003,0.237499997,105864000
1/29/1998,0.247916996,0.249478996,0.239062995,0.239583001,96720000
1/30/1998,0.245832995,0.253125012,0.244270995,0.25,74448000
2/2/1998,0.25989601,0.260417014,0.246875003,0.247396007,138264000
2/3/1998,0.257551998,0.262499988,0.254687995,0.259375006,88584000
2/4/1998,0.253125012,0.259375006,0.252604008,0.253125012,24696000
2/5/1998,0.246875003,0.25572899,0.243750006,0.25572899,116640000
2/6/1998,0.245313004,0.251042008,0.243750006,0.246353999,42456000
2/9/1998,0.242707998,0.247916996,0.238542005,0.245832995,52536000
2/10/1998,0.265103996,0.265884995,0.241667002,0.243750006,245928000
2/11/1998,0.264582992,0.273176998,0.264063001,0.264582992,129480000
2/12/1998,0.263020992,0.265103996,0.259375006,0.263541996,60720000
2/13/1998,0.259375006,0.263541996,0.257292002,0.262499988,168408000
2/17/1998,0.257292002,0.260937989,0.253645986,0.260937989,47520000
2/18/1998,0.253645986,0.257292002,0.252604008,0.257292002,59424000
2/19/1998,0.261458009,0.264582992,0.254166991,0.255468994,88728000
2/20/1998,0.263541996,0.264582992,0.25572899,0.261458009,54072000
2/23/1998,0.270312995,0.270832986,0.260417014,0.264582992,79560000
2/24/1998,0.270312995,0.283854008,0.267708004,0.270832986,278904000
2/25/1998,0.274479002,0.277083009,0.263020992,0.273438007,134904000
2/26/1998,0.303124994,0.304167002,0.271874994,0.273176998,307464000
2/27/1998,0.320832998,0.331770986,0.299219012,0.301041991,494136000
3/2/1998,0.317707986,0.321875006,0.3125,0.316145986,219144000
3/3/1998,0.298958004,0.315625012,0.297917008,0.314583004,160320000
3/4/1998,0.30599001,0.309374988,0.291667014,0.300000012,146280000
3/5/1998,0.3125,0.325780988,0.296875,0.298958004,240024000
3/6/1998,0.319792002,0.320832998,0.307292014,0.315104008,117744000
3/9/1998,0.347916991,0.357291996,0.319792002,0.320313007,461112000
3/10/1998,0.346289009,0.367707998,0.345313013,0.356249988,495000000
3/11/1998,0.331770986,0.34375,0.326041996,0.341666996,246984000
3/12/1998,0.327082992,0.33802101,0.321354002,0.328125,195984000
3/13/1998,0.327865005,0.336979002,0.323958009,0.331770986,130464000
3/16/1998,0.329167008,0.336457998,0.329167008,0.331510007,66240000
3/17/1998,0.332812995,0.334374994,0.324479014,0.332291991,62016000
3/18/1998,0.355468988,0.357291996,0.330208004,0.330208004,273192000
3/19/1998,0.349999994,0.364582986,0.348957986,0.355729014,242304000
3/20/1998,0.349999994,0.35364601,0.346354008,0.349999994,128256000
3/23/1998,0.349218994,0.353125006,0.344792008,0.348176986,60096000
3/24/1998,0.351042002,0.361458004,0.34375,0.34375,113616000
3/25/1998,0.340364993,0.357291996,0.337500006,0.354167014,225792000
3/26/1998,0.344792008,0.348957986,0.331250012,0.340624988,157560000
3/27/1998,0.354167014,0.363020986,0.344792008,0.351042002,152928000
3/30/1998,0.357813001,0.364582986,0.354687989,0.357813001,110016000
3/31/1998,0.356379986,0.360417008,0.348957986,0.355729014,131304000
4/1/1998,0.375521004,0.376563013,0.350129992,0.355208009,289032000
4/2/1998,0.396093994,0.403124988,0.373957992,0.379687995,332856000
4/3/1998,0.387499988,0.401562989,0.384375006,0.401042014,233880000
4/6/1998,0.36927101,0.394791991,0.367707998,0.392708004,220488000
4/7/1998,0.358332992,0.363541991,0.353125006,0.362500012,232680000
4/8/1998,0.36927101,0.373957992,0.356249988,0.359896004,226296000
4/9/1998,0.396874994,0.400000006,0.381770998,0.38489601,320688000
4/13/1998,0.392969012,0.401042014,0.383332998,0.395312995,219600000
4/14/1998,0.404947996,0.41614601,0.388541996,0.391146004,326472000
4/15/1998,0.40052101,0.416667014,0.393750012,0.408333004,223848000
4/16/1998,0.410416991,0.413801998,0.388280988,0.40052101,324888000
4/17/1998,0.395312995,0.405207992,0.393750012,0.399219006,140712000
4/20/1998,0.392708004,0.414582998,0.390625,0.397395998,179592000
4/21/1998,0.387760013,0.397395998,0.379687995,0.396874994,167088000
4/22/1998,0.363541991,0.390103996,0.362500012,0.388541996,226032000
4/23/1998,0.337500006,0.362500012,0.335417002,0.362500012,245064000
4/24/1998,0.35364601,0.365624994,0.339583009,0.341666996,335712000
4/27/1998,0.344792008,0.352604002,0.321354002,0.347395986,377712000
4/28/1998,0.398438007,0.414582998,0.371093988,0.386979014,1391880000
4/29/1998,0.397917002,0.410937995,0.390103996,0.405207992,633144000
4/30/1998,0.382292002,0.408333004,0.377083004,0.40625,449712000
5/1/1998,0.393750012,0.39635399,0.377083004,0.386458009,186144000
5/4/1998,0.396874994,0.399479002,0.389063001,0.395832986,154704000
5/5/1998,0.390495002,0.397917002,0.388020992,0.391667008,119976000
5/6/1998,0.376563013,0.391667008,0.375521004,0.391667008,148776000
5/7/1998,0.379166991,0.387499988,0.367707998,0.379166991,277752000
5/8/1998,0.38489601,0.386458009,0.372916996,0.380207986,95856000
5/11/1998,0.361979008,0.387499988,0.360417008,0.387239993,227448000
5/12/1998,0.38072899,0.383073002,0.360938013,0.365624994,232728000
5/13/1998,0.386979014,0.391667008,0.373957992,0.377083004,278880000
5/14/1998,0.38150999,0.394270986,0.379166991,0.383332998,172008000
5/15/1998,0.373438001,0.385417014,0.372916996,0.382813007,92568000
5/18/1998,0.366926998,0.377604008,0.361458004,0.375,132360000
5/19/1998,0.376563013,0.377604008,0.371874988,0.373438001,68472000
5/20/1998,0.36927101,0.381249994,0.367707998,0.376563013,80976000
5/21/1998,0.369792014,0.375,0.363801986,0.372916996,68064000
5/22/1998,0.358332992,0.36927101,0.356249988,0.368229002,117240000
5/26/1998,0.341145992,0.361979008,0.336979002,0.358594,217680000
5/27/1998,0.360938013,0.364062995,0.332291991,0.334895998,464688000
5/28/1998,0.358072996,0.365624994,0.355208009,0.363541991,188256000
5/29/1998,0.367188007,0.370833009,0.356249988,0.357813001,172824000
6/1/1998,0.356770992,0.368750006,0.347135007,0.366667002,160872000
6/2/1998,0.364062995,0.370833009,0.345833004,0.363541991,164028000
6/3/1998,0.352082998,0.377083004,0.349999994,0.373957992,131628000
6/4/1998,0.365624994,0.366145998,0.34375,0.357813001,99912000
6/5/1998,0.368750006,0.369792014,0.359375,0.364582986,68544000
6/8/1998,0.385417014,0.385937989,0.362500012,0.36510399,109260000
6/9/1998,0.427082986,0.432292014,0.385417014,0.386979014,388728000
6/10/1998,0.451041996,0.46875,0.425000012,0.430207998,485700000
6/11/1998,0.520833015,0.521875024,0.458332986,0.460417002,717024000
6/12/1998,0.508333027,0.529166996,0.485417008,0.529166996,433116000
6/15/1998,0.547917008,0.570833027,0.492707998,0.495833009,674028000
6/16/1998,0.61354202,0.614583015,0.554166973,0.556249976,783348000
6/17/1998,0.658333004,0.676563025,0.628125012,0.632291973,805308000
6/18/1998,0.601041973,0.6875,0.59791702,0.675000012,632796000
6/19/1998,0.631771028,0.635416985,0.56666702,0.592188001,733572000
6/22/1998,0.678125024,0.686457992,0.602083027,0.622916996,726360000
6/23/1998,0.772396028,0.772916973,0.670832992,0.675521016,749268000
6/24/1998,0.831771016,0.83958298,0.742708027,0.791666985,1174092000
6/25/1998,0.825520992,0.872916996,0.800000012,0.833333015,1089300000
6/26/1998,0.78541702,0.835416973,0.78125,0.8125,622992000
6/29/1998,0.822916985,0.830208004,0.789583027,0.789583027,490152000
6/30/1998,0.831250012,0.845833004,0.806249976,0.815104008,437544000
7/1/1998,0.951041996,0.954167008,0.83958298,0.848438025,565092000
7/2/1998,1.033332944,1.045832992,0.9375,0.96458298,1045596000
7/6/1998,1.162500024,1.172917008,1.045832992,1.061457992,937668000
7/7/1998,1.017707944,1.197916985,1.008332968,1.191666961,945036000
7/8/1998,0.892708004,0.991666973,0.853124976,0.932291985,1166232000
7/9/1998,0.87916702,0.970833004,0.875,0.921875,589860000
7/10/1998,0.829167008,0.882291973,0.817708015,0.858332992,499644000
7/13/1998,0.896875024,0.899999976,0.78541702,0.804166973,384960000
7/14/1998,0.958333015,0.96458298,0.891667008,0.904166996,507168000
7/15/1998,0.9375,0.978124976,0.914583027,0.966666996,352200000
7/16/1998,0.944791973,0.958333015,0.904166996,0.945312977,279984000
7/17/1998,0.998438001,1.004166961,0.932291985,0.936457992,356520000
7/20/1998,1.145833015,1.167708039,0.997916996,1.009374976,718500000
7/21/1998,1.100520968,1.225000024,1.066666961,1.143749952,946560000
7/22/1998,1.116667032,1.165624976,1.087499976,1.116667032,559488000
7/23/1998,1.063542008,1.154167056,1.058333039,1.083333015,556212000
7/24/1998,1.035416961,1.095832944,0.975000024,1.077082992,579480000
7/27/1998,1.046354055,1.061457992,0.963541985,0.992708027,576612000
7/28/1998,0.991146028,1.049999952,0.983332992,1.03697896,414936000
7/29/1998,0.898437977,1.012500048,0.895833015,1.004166961,392892000
7/30/1998,0.947916985,0.958333015,0.87916702,0.931249976,635484000
7/31/1998,0.923958004,0.959375024,0.909375012,0.954167008,268812000
8/3/1998,0.90208298,0.929166973,0.893750012,0.914583027,258264000
8/4/1998,0.915624976,0.951041996,0.901041985,0.91770798,561300000
8/5/1998,0.88489598,0.942708015,0.833333015,0.940104008,461208000
8/6/1998,0.912500024,0.9375,0.858853996,0.869791985,372072000
8/7/1998,0.966666996,0.990625024,0.911458015,0.927083015,468660000
8/10/1998,1.013542056,1.015625,0.958333015,0.975000024,370320000
8/11/1998,1.033332944,1.057291985,0.960416973,0.962499976,563172000
8/12/1998,1.086457968,1.095832944,1.033854008,1.056249976,402816000
8/13/1998,1.0625,1.125,1.058333039,1.088541985,492588000
8/14/1998,1.022917032,1.089583039,1.002082944,1.089063048,388200000
8/17/1998,0.997395992,1.026563048,0.987500012,1.006250024,292356000
8/18/1998,1.07239604,1.076042056,0.992708027,1.00989604,360012000
8/19/1998,1.072916985,1.114583015,1.058333039,1.09375,385632000
8/20/1998,1.076042056,1.081249952,1.045832992,1.052083015,317724000
8/21/1998,1.080729008,1.085677028,1.027083039,1.060417056,302724000
8/24/1998,1.122917056,1.125,1.084375024,1.085417032,278988000
8/25/1998,1.096874952,1.145833015,1.089583039,1.145313025,287028000
8/26/1998,1.060417056,1.085417032,1.05677104,1.081249952,327816000
8/27/1998,0.991666973,1.041666985,0.991666973,1.036458015,320544000
8/28/1998,0.88242197,1.007292032,0.860417008,0.997916996,780720000
8/31/1998,0.697916985,0.896875024,0.692708015,0.878646016,820008000
9/1/1998,0.666275978,0.721875012,0.541666985,0.634374976,1349016000
9/2/1998,0.732291996,0.800000012,0.68333298,0.692708015,946572000
9/3/1998,0.715624988,0.752083004,0.672917008,0.696874976,509424000
9/4/1998,0.71875,0.75,0.68333298,0.722396016,356244000
9/8/1998,0.768750012,0.789583027,0.75,0.783333004,438732000
9/9/1998,0.704167008,0.76979202,0.694791973,0.74583298,357924000
9/10/1998,0.663541973,0.670832992,0.627083004,0.661458015,639396000
9/11/1998,0.633853972,0.673958004,0.612500012,0.653124988,472248000
9/14/1998,0.614063025,0.670832992,0.612500012,0.669791996,301200000
9/15/1998,0.608332992,0.622916996,0.586458027,0.590103984,344568000
9/16/1998,0.704167008,0.716145992,0.595833004,0.618749976,782376000
9/17/1998,0.641667008,0.695833027,0.637499988,0.670313001,849156000
9/18/1998,0.664062977,0.676563025,0.647396028,0.647916973,334848000
9/21/1998,0.712499976,0.723958015,0.633333027,0.633333027,475344000
9/22/1998,0.734896004,0.762499988,0.73020798,0.735417008,606108000
9/23/1998,0.876042008,0.87916702,0.75,0.756771028,911676000
9/24/1998,0.851041973,0.973958015,0.845833004,0.892708004,1022484000
9/25/1998,0.91041702,0.921875,0.820833027,0.820833027,731976000
9/28/1998,0.963541985,1,0.932291985,0.969792008,772092000
9/29/1998,0.942708015,0.996353984,0.929166973,0.977083027,766716000
9/30/1998,0.930208027,0.962499976,0.906771004,0.929166973,588612000
10/1/1998,0.85520798,0.925000012,0.833333015,0.899999976,687840000
10/2/1998,0.918749988,0.932291985,0.841666996,0.877604008,689916000
10/5/1998,0.87252599,0.925000012,0.841666996,0.907292008,489924000
10/6/1998,0.902603984,0.935416996,0.866666973,0.929166973,563436000
10/7/1998,0.778645992,0.872916996,0.760416985,0.85520798,856680000
10/8/1998,0.718228996,0.733332992,0.666666985,0.690625012,607692000
10/9/1998,0.75989598,0.765625,0.697916985,0.752083004,414540000
10/12/1998,0.776562989,0.841666996,0.774999976,0.809374988,436344000
10/13/1998,0.76145798,0.794791996,0.755208015,0.765103996,213708000
10/14/1998,0.779166996,0.813542008,0.747916996,0.758853972,311808000
10/15/1998,0.808853984,0.815625012,0.770833015,0.78541702,339420000
10/16/1998,0.828646004,0.84947902,0.80833298,0.821874976,428100000
10/19/1998,0.881250024,0.890625,0.824999988,0.824999988,333624000
10/20/1998,0.889582992,0.9375,0.888541996,0.90625,383352000
10/21/1998,0.916666985,0.918749988,0.880208015,0.91197902,252360000
10/22/1998,0.955729008,0.982291996,0.89479202,0.896875024,533904000
10/23/1998,0.967707992,0.985938013,0.951041996,0.954167008,272496000
10/26/1998,1.011978984,1.015625,0.97291702,0.992708027,390336000
10/27/1998,0.969271004,1.049999952,0.967188001,1.034374952,403284000
10/28/1998,0.975521028,0.99583298,0.952082992,0.97447902,397836000
10/29/1998,1.054167032,1.060417056,0.991666973,1.010938048,658644000
10/30/1998,1.053645968,1.081771016,1.038542032,1.055207968,423648000
11/2/1998,1.091667056,1.095312953,1.037500024,1.067708015,629880000
11/3/1998,1.050521016,1.108854055,1.047917008,1.092707992,367764000
11/4/1998,1.081771016,1.100000024,1.055207968,1.094792008,407664000
11/5/1998,1.070832968,1.084375024,1.052083015,1.064062953,294648000
11/6/1998,1.038020968,1.068750024,1.033332944,1.049999952,377880000
11/9/1998,1.057291985,1.061979055,1.006250024,1.015625,436872000
11/10/1998,1.097916961,1.166666985,1.067708015,1.068750024,687516000
11/11/1998,1.055207968,1.118749976,1.043750048,1.113541961,329268000
11/12/1998,1.091667056,1.107292056,1.041666985,1.045832992,239496000
11/13/1998,1.064582944,1.112499952,1.047656059,1.09947896,178812000
11/16/1998,1.052083015,1.082291961,1.029167056,1.070832968,237948000
11/17/1998,1.237499952,1.285416961,1.070832968,1.078125,1222836000
11/18/1998,1.366667032,1.421875,1.262500048,1.263542056,1182672000
11/19/1998,1.277083039,1.462499976,1.274999976,1.424999952,777912000
11/20/1998,1.505208015,1.514582992,1.375,1.458333015,1338252000
11/23/1998,1.816666961,1.820832968,1.550521016,1.590625048,1355628000
11/24/1998,1.787500024,1.942708015,1.708333015,1.866667032,1633512000
11/25/1998,1.752604008,1.862499952,1.708333015,1.804167032,550452000
11/27/1998,1.805207968,1.816666961,1.774999976,1.810417056,191736000
11/30/1998,1.600000024,1.835417032,1.597916961,1.830207944,595044000
12/1/1998,1.745833039,1.747917056,1.516667008,1.545832992,943092000
12/2/1998,1.662500024,1.729166985,1.64635396,1.72447896,592980000
12/3/1998,1.579167008,1.704167008,1.541666985,1.659374952,436728000
12/4/1998,1.570832968,1.641667008,1.520833015,1.629166961,445152000
12/7/1998,1.591667056,1.616667032,1.542708039,1.608332992,315480000
12/8/1998,1.700520992,1.715625048,1.570832968,1.580207944,510996000
12/9/1998,1.802083015,1.86927104,1.683333039,1.711457968,930132000
12/10/1998,1.776041985,1.866667032,1.746875048,1.813542008,607236000
12/11/1998,1.858332992,1.866667032,1.75,1.750520945,509352000
12/14/1998,1.852082968,1.916666985,1.816666961,1.842707992,775020000
12/15/1998,2.022917032,2.025000095,1.879166961,1.891667008,760308000
12/16/1998,2.408333063,2.514583111,2.158333063,2.159374952,2035944000
