Date,Close,High,Low,Open,Volume
11/10/1992,4.565764427,4.597581844,4.549856083,4.549856083,2043600
11/11/1992,4.613488197,4.629396899,4.533945417,4.549854118,2281500
11/12/1992,4.645304203,4.708938263,4.597578476,4.645304203,3578100
11/13/1992,4.661212444,4.724846867,4.645304112,4.677121141,3259200
11/16/1992,4.645304203,4.72484696,4.645304203,4.72484696,1588200
11/17/1992,4.581673145,4.66121596,4.565764437,4.629398907,841200
11/18/1992,4.565764427,4.629398898,4.565764427,4.613490189,1072500
11/19/1992,4.549854279,4.645305764,4.549854279,4.61348836,1666500
11/20/1992,4.533946514,4.581672267,4.533946514,4.581672267,2690100
11/23/1992,4.629398346,4.661215395,4.518038127,4.54985554,2524800
11/24/1992,4.629398346,4.677124102,4.597581297,4.613489639,1803600
11/25/1992,4.756662369,4.77257106,4.64530262,4.64530262,2155800
11/27/1992,4.78848362,4.820300664,4.772574915,4.80439196,881400
11/30/1992,4.772572041,4.820297761,4.693029295,4.820297761,2239800
12/1/1992,4.677125454,4.772576994,4.661216743,4.772576994,2190900
12/2/1992,4.677125454,4.724851224,4.661216743,4.693034165,1766400
12/3/1992,4.708939552,4.708939552,4.677122514,4.693031215,520500
12/4/1992,4.756662369,4.77257106,4.693028331,4.708936658,1044900
12/7/1992,4.708939552,4.772573994,4.677122514,4.756665292,784500
12/8/1992,4.740755558,4.772572587,4.724846861,4.740755558,960600
12/9/1992,4.645304203,4.740755657,4.629395506,4.740755657,1444500
12/10/1992,4.533946514,4.645306725,4.518037808,4.645306725,2490300
12/11/1992,4.597579956,4.629396996,4.549854214,4.565762552,1856700
12/14/1992,4.613488197,4.613488197,4.565762456,4.59757986,1301100
12/15/1992,4.661212444,4.661212444,4.581669689,4.597578386,1244400
12/16/1992,4.629398346,4.740758565,4.613489639,4.661215395,2076000
12/17/1992,4.677125454,4.677125454,4.597582625,4.629399684,1361400
12/18/1992,4.693031788,4.708940127,4.645306042,4.693031788,3174600
12/21/1992,4.804391384,4.804391384,4.693031559,4.708939897,2489700
12/22/1992,4.915751457,4.931660159,4.820299973,4.836208675,3776100
12/23/1992,4.899841785,4.931659183,4.868024752,4.899841785,2129400
12/24/1992,4.899841785,4.963476217,4.899841785,4.931659183,911700
12/28/1992,4.931661606,5.011204412,4.899844192,4.899844192,1353300
12/29/1992,4.931661606,5.011204412,4.899844192,4.899844192,3051000
12/30/1992,4.970138073,5.002203357,4.906007138,4.906007138,1597200
12/31/1992,4.954105854,5.002203969,4.954105854,4.986171142,1196100
1/4/1993,4.954105854,4.986171142,4.922040566,4.970138681,1710900
1/5/1993,4.873941422,4.970137631,4.873941422,4.922039526,3233700
1/6/1993,4.92204237,4.92204237,4.841878571,4.857911404,2238600
1/7/1993,4.825847149,4.938075905,4.825847149,4.922043435,4186800
1/8/1993,4.857909203,4.873942029,4.745680155,4.825843918,2413200
1/11/1993,4.92204237,4.938074836,4.873944237,4.873944237,2197500
1/12/1993,4.954105854,4.970138681,4.889974912,4.889974912,3238200
1/13/1993,5.01823616,5.034268619,4.970138051,4.98617051,3203100
1/14/1993,5.178566456,5.178566456,5.034272031,5.050304867,5953500
1/15/1993,5.194596767,5.258727714,5.178563939,5.194596767,3752400
1/18/1993,5.290794373,5.354925336,5.178565279,5.194598111,2661000
1/19/1993,5.338889122,5.5152487,5.226660099,5.3228563,9706200
1/20/1993,5.178566456,5.354926553,5.162533987,5.354926553,8171400
1/21/1993,5.098399639,5.242693969,5.050301529,5.242693969,5445600
1/22/1993,5.114433289,5.194596696,5.09840046,5.13046575,2596200
1/25/1993,5.066333771,5.146497156,5.050300947,5.114431875,1448100
1/26/1993,5.162530422,5.162530422,5.098399489,5.114432314,3066000
1/27/1993,5.354925156,5.354925156,5.210630769,5.226663234,6870900
1/28/1993,5.194596767,5.403022069,5.178563939,5.38698924,4331400
1/29/1993,5.21062851,5.226660968,5.178562859,5.226660968,1787400
2/1/1993,5.258726597,5.274759055,5.210628489,5.242693772,2808600
2/2/1993,5.2747612,5.306826863,5.242695904,5.290794031,1596300
2/3/1993,5.338889122,5.354921944,5.274758199,5.274758199,2324100
2/4/1993,5.403020382,5.451118485,5.354922279,5.435085662,3925500
2/5/1993,5.499219894,5.51525236,5.419056096,5.419056096,5154300
2/8/1993,5.483183384,5.499216206,5.451118106,5.483183384,1293300
2/9/1993,5.435086727,5.467152013,5.403021441,5.451119554,2384700
2/10/1993,5.435086727,5.435086727,5.386988615,5.435086727,2068800
2/11/1993,5.451118946,5.499217053,5.419053297,5.435086121,2583900
2/12/1993,5.370954514,5.483183539,5.370954514,5.467150716,2259300
2/16/1993,5.194596767,5.35492395,5.082367703,5.35492395,4684800
2/17/1993,5.146499157,5.17856445,5.098401034,5.162531987,4813200
2/18/1993,5.098399639,5.274759253,5.050301529,5.274759253,3295500
2/19/1993,5.2747612,5.2747612,5.098401521,5.114434353,3911400
2/22/1993,5.370954514,5.370954514,5.22666021,5.242693033,2483100
2/23/1993,5.226663113,5.370957496,5.178564985,5.354925032,3613200
2/24/1993,5.370954514,5.386987336,5.258725855,5.290791134,2629200
2/25/1993,5.338889122,5.3709544,5.274758199,5.3709544,1738800
2/26/1993,5.194596767,5.338891122,5.130465821,5.322858294,14774700
3/1/1993,5.258726597,5.306824705,5.210628489,5.29079188,2642700
3/2/1993,5.370954514,5.370954514,5.258725855,5.274758311,2373000
3/3/1993,5.386988163,5.435086272,5.35492288,5.370955338,3356100
3/4/1993,5.258726597,5.403020921,5.242693772,5.403020921,2063400
3/5/1993,5.242694378,5.322857778,5.210629091,5.274759665,2584500
3/8/1993,5.370954514,5.370954514,5.258725855,5.258725855,2325600
3/9/1993,5.499219894,5.499219894,5.370957964,5.370957964,3868200
3/10/1993,5.643512726,5.659545187,5.483185541,5.499218369,3933600
3/11/1993,5.563349247,5.643513027,5.531283955,5.643513027,2558400
3/12/1993,5.483183384,5.499216206,5.419052462,5.467150562,2475900
3/15/1993,5.483183384,5.499216206,5.403020006,5.483183384,2089800
3/16/1993,5.547315121,5.595413228,5.419053258,5.419053258,3325800
3/17/1993,5.386988163,5.547315314,5.386988163,5.547315314,4476900
3/18/1993,5.354925156,5.451121414,5.290794195,5.386990453,3229200
3/19/1993,5.2747612,5.403023118,5.2747612,5.403023118,3954000
3/22/1993,5.306825161,5.306825161,5.210628937,5.226661396,2697900
3/23/1993,5.226663113,5.3388922,5.210630648,5.306826904,2721300
3/24/1993,5.114433289,5.274760102,5.002204225,5.242694813,5088900
3/25/1993,5.130465984,5.178564104,5.066335403,5.114433522,3733800
3/26/1993,5.21062851,5.258726618,5.130464751,5.146497576,4185600
3/29/1993,5.2747612,5.306826863,5.258728735,5.258728735,2197200
3/30/1993,5.226663113,5.274761241,5.210630648,5.274761241,1614300
3/31/1993,5.220843792,5.269334602,5.204680435,5.253171246,1911300
4/1/1993,5.269334793,5.366316417,5.253171436,5.269334793,2150400
4/2/1993,5.026880741,5.269334802,4.994553656,5.269334802,3041100
4/5/1993,5.156188965,5.156188965,4.978389103,5.075370711,4099200
4/6/1993,5.075371742,5.17235337,5.075371742,5.17235337,1578900
4/7/1993,5.204679489,5.204679489,5.026879637,5.091534162,5876100
4/8/1993,5.204679489,5.269333645,5.188515765,5.237006567,3199800
4/12/1993,5.479459286,5.479459286,5.317823195,5.333986915,3509400
4/13/1993,5.608771324,5.705752963,5.544117145,5.560280505,5934300
4/14/1993,5.527950764,5.65725943,5.479459968,5.65725943,2251500
4/15/1993,5.333988667,5.576442697,5.317824941,5.527951891,3673500
4/16/1993,5.350151539,5.350151539,5.253169942,5.333987816,2700300
4/19/1993,5.253169537,5.333987404,5.204678742,5.333987404,1783500
4/20/1993,5.204679489,5.269333645,5.010716283,5.253170291,6395400
4/21/1993,5.140025139,5.237006745,5.043043532,5.204679666,7251600
4/22/1993,5.059206486,5.220842225,5.059206486,5.123860634,7834200
4/23/1993,4.897571564,5.026880261,4.881407838,4.978389453,5907300
4/26/1993,4.76826334,4.946062862,4.7036088,4.89757205,7616100
4/27/1993,4.897571564,4.946062371,4.784426223,4.800589949,5255400
4/28/1993,4.946061134,5.043042725,4.913734061,4.946061134,3144900
4/29/1993,4.994553089,5.010716815,4.929898557,4.962226008,1850400
4/30/1993,4.946061134,5.026879003,4.929897413,4.978388208,2343600
5/3/1993,4.962227821,4.978391183,4.929900358,4.962227821,2199300
5/4/1993,5.107700825,5.156191654,4.962228336,4.962228336,2719200
5/5/1993,4.978387833,5.220841792,4.962224482,5.156187649,5046300
5/6/1993,4.913734436,5.04304311,4.897570713,4.994552311,3900300
5/7/1993,4.865246773,4.9460647,4.849083039,4.9460647,1756800
5/10/1993,4.946061134,4.962224856,4.881406617,4.881406617,1441800
5/11/1993,5.107700825,5.123864188,4.913737507,4.946064603,2325900
5/12/1993,5.091535091,5.123862175,5.026880554,5.107698818,1453500
5/13/1993,4.816752434,5.026878966,4.800588712,4.978388171,3639300
5/14/1993,4.735934734,4.784425535,4.67128058,4.768262181,5389800
5/17/1993,4.671279907,4.768261494,4.558134599,4.719770701,8010000
5/18/1993,4.655116558,4.735934431,4.606625761,4.671280281,7476900
5/19/1993,4.832915306,4.865242746,4.606625075,4.703606655,5709900
5/20/1993,4.881405354,4.913732789,4.816751223,4.832914571,3152100
5/21/1993,4.719772816,4.865245262,4.719772816,4.849081533,2808000
5/24/1993,4.76826334,4.800590425,4.7036088,4.7036088,2277600
5/25/1993,4.832915306,4.865242746,4.768261166,4.784424516,2683800
5/26/1993,5.075371742,5.075371742,4.865245128,4.897572214,3028800
5/27/1993,4.962227821,5.075372832,4.94606409,5.043045739,2851200
5/28/1993,4.962227821,5.043045739,4.897573265,4.929900358,2521500
6/1/1993,5.043041706,5.075368773,4.946060135,4.99455092,1998600
6/2/1993,4.913734436,5.026879387,4.88140699,4.994552311,3053400
6/3/1993,4.897571564,4.929898645,4.881407838,4.91373529,1522200
6/4/1993,4.800590992,4.865245539,4.735936445,4.865245539,2065500
6/7/1993,4.590463638,4.816754352,4.525809466,4.816754352,5410200
6/8/1993,4.687444687,4.768262947,4.655117605,4.655117605,3636000
6/9/1993,4.816752434,4.832915785,4.703607122,4.719770844,3187200
6/10/1993,4.832915306,4.865242746,4.752097446,4.816751956,1970100
6/11/1993,4.978387833,5.010715274,4.865242898,4.946060761,3445200
6/14/1993,5.026880741,5.043044469,4.978389929,4.978389929,3276900
6/15/1993,5.026880741,5.107699008,5.010717384,5.026880741,2433600
6/16/1993,5.043041706,5.043041706,4.978387202,5.026877988,2145000
6/17/1993,5.107700825,5.156191654,5.026882529,5.043046262,2749200
6/18/1993,5.026880741,5.123862366,5.026880741,5.107699008,2809500
6/21/1993,5.188516617,5.188516617,5.026880462,5.075371271,4551300
6/22/1993,5.285496712,5.285496712,5.156188047,5.188515121,3794100
6/23/1993,5.140025139,5.237006745,5.10769806,5.204679666,3176700
6/24/1993,5.253169537,5.28549661,5.156187947,5.156187947,3156600
6/25/1993,5.285496712,5.285496712,5.220842194,5.253169638,1457100
6/28/1993,5.414805412,5.447132856,5.317823821,5.317823821,2979300
6/29/1993,5.327480316,5.441524362,5.294896463,5.425232249,3217200
6/30/1993,5.327480316,5.360064169,5.311188203,5.327480316,2120400
7/1/1993,5.294896603,5.360064311,5.278604489,5.327480457,2742900
7/2/1993,5.197145939,5.27860578,5.180853821,5.27860578,2380200
7/6/1993,5.246020794,5.278604649,5.213436566,5.22972868,3195900
7/7/1993,5.262313843,5.327481942,5.262313843,5.294898079,3023100
7/8/1993,5.294896603,5.360064311,5.262312376,5.262312376,3139800
7/9/1993,5.262313843,5.311189824,5.262313843,5.311189824,1985400
7/12/1993,5.278604507,5.294896621,5.246020653,5.262312394,1575600
7/13/1993,5.148271561,5.278607422,5.115687316,5.278607422,2339400
7/14/1993,5.083099365,5.180851276,5.050515519,5.14826743,2247600
7/15/1993,5.180853367,5.197145483,5.083101417,5.099393533,2260500
7/16/1993,5.197145939,5.229729801,5.164561704,5.197145939,2099700
7/19/1993,5.180853367,5.246021458,5.148269508,5.229729342,1982400
7/20/1993,5.180853367,5.229729342,5.083101417,5.197145483,4726200
7/21/1993,5.262313843,5.262313843,5.148270135,5.164561881,3030300
7/22/1993,5.197145939,5.294897898,5.180853821,5.262313663,3376200
7/23/1993,5.246020794,5.262312535,5.197144825,5.213436566,1829400
7/26/1993,5.311189651,5.311189651,5.246021927,5.262313672,1712400
7/27/1993,5.246020794,5.311188504,5.213436566,5.294896763,1935000
7/28/1993,5.327480316,5.327480316,5.246020497,5.27860435,2204700
7/29/1993,5.360066891,5.425235003,5.327483021,5.327483021,3465900
7/30/1993,5.376358032,5.408941896,5.343774168,5.392650151,2137200
8/2/1993,5.343772888,5.392648859,5.311188659,5.376356744,1668000
8/3/1993,5.425231934,5.425231934,5.343772119,5.360063858,2277000
8/4/1993,5.506690979,5.506690979,5.425231176,5.474107132,2499900
8/5/1993,5.506690979,5.571859045,5.457815022,5.571859045,1700100
8/6/1993,5.474108696,5.522984666,5.44152484,5.522984666,2077800
8/9/1993,5.474108696,5.506692552,5.457816582,5.49040081,1421100
8/10/1993,5.408938885,5.506690795,5.392647148,5.506690795,1922100
8/11/1993,5.392648697,5.425232552,5.360064469,5.425232552,1293000
8/12/1993,5.376358032,5.392650151,5.311189932,5.360065914,2674800
8/13/1993,5.408938885,5.441523103,5.36006293,5.392647148,1941000
8/16/1993,5.311189651,5.474109708,5.278605789,5.408941611,3429600
8/17/1993,5.213437557,5.311189514,5.180853696,5.311189514,2846700
8/18/1993,5.213437557,5.262313535,5.180853696,5.246021791,2816100
8/19/1993,5.148271561,5.24602355,5.148271561,5.24602355,1451100
8/20/1993,5.131978035,5.213437879,5.131978035,5.164561898,1875000
8/23/1993,5.148271561,5.180855433,5.115687316,5.148271561,1794600
8/24/1993,5.262313843,5.278605961,5.099394154,5.164561881,3078300
8/25/1993,5.262313843,5.34377406,5.22972998,5.262313843,3299700
8/26/1993,5.294896603,5.311188343,5.213436408,5.278604489,1297500
8/27/1993,5.294896603,5.327480457,5.262312376,5.294896603,1213500
8/30/1993,5.262313843,5.34377406,5.246022098,5.294898079,1963500
8/31/1993,5.294896603,5.294896603,5.180852554,5.246020635,2104500
9/1/1993,5.213437557,5.29489777,5.213437557,5.29489777,2257200
9/2/1993,5.213437557,5.262313535,5.197145813,5.229729674,2797800
9/3/1993,5.278604507,5.311188362,5.164560459,5.213436426,1862700
9/7/1993,5.343772888,5.392648859,5.262312689,5.278604803,2848800
9/8/1993,5.343772888,5.4089406,5.311188659,5.343772888,1930500
9/9/1993,5.620738506,5.620738506,5.311190464,5.343774704,7375800
9/10/1993,5.734782219,5.751073965,5.620738133,5.620738133,5705700
9/13/1993,5.604444027,5.751071926,5.604444027,5.734780186,4406100
9/14/1993,5.65332222,5.685906459,5.571862368,5.620738354,3453300
9/15/1993,5.65332222,5.669614339,5.588154488,5.65332222,3363600
9/16/1993,5.637027264,5.653319001,5.620735153,5.653319001,1247700
9/17/1993,5.65332222,5.669614339,5.604446234,5.604446234,2904900
9/20/1993,5.702194214,5.73477843,5.653318262,5.653318262,1883400
9/21/1993,5.620738506,5.7347826,5.506694412,5.70219836,2583000
9/22/1993,5.669614315,5.702198181,5.62073833,5.637030449,1330500
9/23/1993,5.751072407,5.783656636,5.685904695,5.751072407,2563500
9/24/1993,5.767362118,5.79994596,5.70219406,5.734778275,2327700
9/27/1993,5.848824024,5.881408251,5.783656316,5.799948056,3182100
9/28/1993,5.881408691,5.897700433,5.816240605,5.816240605,2374500
9/29/1993,5.848824024,5.913992106,5.848824024,5.865116138,4506600
9/30/1993,5.908563137,5.957801163,5.859325111,5.892150336,2236200
10/1/1993,5.92497921,5.941391644,5.892153591,5.892153591,1827600
10/4/1993,5.941391945,5.974217566,5.941391945,5.941391945,2046600
10/5/1993,5.92497921,5.974217263,5.875741157,5.941391644,2289600
10/6/1993,5.957805634,6.05628176,5.957805634,6.007043697,5153100
10/7/1993,5.957805634,5.974218446,5.87574232,5.924980383,2232000
10/8/1993,5.892156124,6.00704509,5.892156124,5.974219832,1730400
10/11/1993,5.941391945,5.957804755,5.875741454,5.957804755,713100
10/12/1993,5.974216461,5.990628893,5.924978414,5.957803654,1527900
10/13/1993,6.056282043,6.056282043,5.974218726,5.974218726,2439000
10/14/1993,5.92497921,6.089105804,5.875741157,6.07269337,3458700
10/15/1993,5.711613655,5.941391091,5.695200847,5.941391091,3630000
10/18/1993,5.51466465,5.777267854,5.449013755,5.728029777,5498700
10/19/1993,5.366948128,5.613138409,5.334122882,5.498249486,10120500
10/20/1993,5.432599545,5.514662855,5.39977392,5.465424793,4571100
10/21/1993,5.51466465,5.54748991,5.465426573,5.498251832,3152100
10/22/1993,5.481837749,5.563901062,5.449012124,5.531075812,3591300
10/25/1993,5.498247623,5.547485663,5.399771544,5.498247623,2102400
10/26/1993,5.366948128,5.498249486,5.334122882,5.498249486,5050800
10/27/1993,5.366948128,5.44901143,5.317710072,5.383360938,4457100
10/28/1993,5.366948128,5.432598995,5.334122882,5.334122882,3138000
10/29/1993,5.268472195,5.36694831,5.252059383,5.36694831,2897700
11/1/1993,5.432599545,5.449011981,5.268472549,5.268472549,2175600
11/2/1993,5.33412075,5.432596824,5.317707946,5.432596824,2744100
11/3/1993,5.186408043,5.350534625,5.120757185,5.350534625,6767100
11/4/1993,4.973043442,5.252058955,4.940218198,5.252058955,6989400
11/5/1993,5.104345322,5.153583381,4.940218709,4.973043956,6204000
11/8/1993,5.055108547,5.13717225,4.989458036,5.120759434,3116400
11/9/1993,5.071520329,5.186409264,5.038695079,5.153583639,4761900
11/10/1993,5.087933064,5.087933064,4.989456942,5.038695003,2006100
11/11/1993,5.0222826,5.169996795,5.005869787,5.087933479,2619000
11/12/1993,5.055108547,5.087934179,5.038696107,5.055108547,1905900
11/15/1993,4.973043442,5.05510674,4.940218198,5.05510674,2324700
11/16/1993,5.0222826,5.0222826,4.940219284,4.989457349,2387100
11/17/1993,4.956630707,5.120757681,4.874567408,5.071519626,3625800
11/18/1993,4.907391548,4.973042398,4.890979117,4.973042398,1696800
11/19/1993,4.841741562,4.89097961,4.776090705,4.89097961,4632600
11/22/1993,4.743264675,4.808915145,4.72685187,4.792502715,3404100
11/23/1993,4.858155727,4.874568541,4.759679595,4.792505223,4434900
11/24/1993,4.874568462,4.956631779,4.858155649,4.874568462,3940800
11/26/1993,4.923804283,4.923804283,4.87456624,4.87456624,825300
11/29/1993,5.0222826,5.055107852,4.973044536,4.973044536,2032200
11/30/1993,5.055108547,5.104346619,4.989458036,5.022283291,1621800
12/1/1993,5.120758057,5.202821362,5.071519998,5.104345245,3159300
12/2/1993,5.169995308,5.186408117,5.087932016,5.153582499,1302600
12/3/1993,5.186408043,5.186408043,5.104344376,5.186408043,1871700
12/6/1993,5.219233513,5.235646322,5.169995461,5.219233513,1971600
12/7/1993,5.317708492,5.317708492,5.202819603,5.235645215,2447700
12/8/1993,5.301299572,5.366950467,5.28488713,5.31771239,1738500
12/9/1993,5.301299572,5.366950467,5.268474312,5.366950467,1751700
12/10/1993,5.186408043,5.268471334,5.169995234,5.268471334,1864500
12/13/1993,5.15358305,5.15358305,5.071519749,5.137170615,2002500
12/14/1993,5.120758057,5.153583304,5.038694751,5.153583304,1865400
12/15/1993,5.087933064,5.169996373,5.087933064,5.120758312,2073000
12/16/1993,5.104345322,5.235647063,5.104345322,5.104345322,2198100
12/17/1993,5.202818871,5.202818871,5.120755605,5.169993639,3737100
12/20/1993,5.317708492,5.334121298,5.202819603,5.202819603,2873700
12/21/1993,5.284883499,5.350533974,5.252057886,5.284883499,2184600
12/22/1993,5.33412075,5.33412075,5.26846991,5.301295142,1997700
12/23/1993,5.33412075,5.350533179,5.317707946,5.33412075,1299900
12/27/1993,5.432599545,5.432599545,5.31771061,5.350535859,1471200
12/28/1993,5.366948128,5.416186184,5.366948128,5.416186184,685800
12/29/1993,5.301299572,5.399775727,5.268474312,5.383363285,1700700
12/30/1993,5.33412075,5.33412075,5.26846991,5.284882714,2066700
12/31/1993,5.31821537,5.401053489,5.301647595,5.367918318,1585800
1/3/1994,5.351352692,5.351352692,5.251946757,5.318217506,3214200
1/4/1994,5.367921829,5.384489616,5.334786636,5.384489616,2440200
1/5/1994,5.31821537,5.351350542,5.301647595,5.334783146,1745100
1/6/1994,5.235378742,5.367919847,5.202243182,5.367919847,3106800
1/7/1994,5.384487152,5.401054552,5.268513459,5.268513459,3071700
1/10/1994,5.467323303,5.50045847,5.367917425,5.384485198,2181600
1/11/1994,5.434194088,5.483897082,5.384491094,5.483897082,2348700
1/12/1994,5.450760841,5.500463829,5.401057854,5.46732863,2001300
1/13/1994,5.500464439,5.51703223,5.417626244,5.434194035,3096600
1/14/1994,5.500464439,5.550167432,5.467329237,5.500464439,2769000
1/17/1994,5.500464439,5.583303014,5.450761446,5.533600021,3430500
1/18/1994,5.367921829,5.533598555,5.351354043,5.517030769,3756600
1/19/1994,5.119407177,5.367922088,5.10283939,5.351354301,8145300
1/20/1994,5.036566257,5.135972168,5.019998479,5.11940439,5243700
1/21/1994,4.986867428,5.053137837,4.953731844,5.036570424,8094600
1/24/1994,5.003434181,5.069704961,4.970298981,4.986866771,7584900
1/25/1994,4.937159061,5.019997172,4.920591288,5.003429398,5227200
1/26/1994,5.019997597,5.069700543,4.937159479,4.953726875,6293700
1/27/1994,5.102837086,5.119404865,5.036566725,5.053134126,3560100
1/28/1994,5.185675621,5.202243022,5.152540062,5.202243022,4384500
1/31/1994,5.235378742,5.301649105,5.202243182,5.235378742,5171700
2/1/1994,5.119407177,5.235380929,5.10283939,5.218813142,5022000
2/2/1994,5.185675621,5.185675621,5.102837102,5.152540062,3367200
2/3/1994,5.019997597,5.185674211,4.986862425,5.169106436,4615200
2/4/1994,4.904026031,5.053134935,4.870890846,5.019999749,9891300
2/7/1994,4.937159061,4.986862004,4.887456119,4.904023514,5472600
2/8/1994,4.887459278,4.953729658,4.870891494,4.937162253,3797700
2/9/1994,4.95373106,4.970298849,4.887460662,4.887460662,2974200
2/10/1994,4.904026031,4.986864564,4.887458628,4.970296782,2718600
2/11/1994,4.854323387,4.970297113,4.854323387,4.904026358,2242500
2/14/1994,4.837757587,4.887460575,4.821189798,4.870892786,3293400
2/15/1994,4.854323387,4.854323387,4.788053012,4.837755983,6871500
2/16/1994,4.870891571,4.887459356,4.837756381,4.870891571,2501100
2/17/1994,4.854323387,4.953729329,4.821188199,4.904026358,4932300
2/18/1994,4.837757587,4.904027985,4.821189798,4.887460575,3020400
2/22/1994,4.920594692,4.937162478,4.821188739,4.870891716,3284100
2/23/1994,4.970297337,4.986865121,4.920594363,4.937162147,2510400
2/24/1994,4.95373106,5.020001838,4.870892872,4.95373106,3522000
2/25/1994,5.019997597,5.019997597,4.904023929,4.986862425,1742400
2/28/1994,4.937159061,5.069700114,4.937159061,5.053132341,2007900
3/1/1994,4.937159061,5.003429398,4.904023514,4.953726456,3124800
3/2/1994,4.904026031,4.920593814,4.854323064,4.854323064,2757600
3/3/1994,4.771483421,4.920592278,4.771483421,4.920592278,3877500
3/4/1994,4.821189404,4.854324599,4.754918632,4.854324599,3477300
3/7/1994,4.821189404,4.887460175,4.821189404,4.837757191,3264300
3/8/1994,4.821189404,4.837757191,4.788054208,4.837757191,2622000
3/9/1994,4.754917145,4.821187895,4.721781959,4.821187895,3395100
3/10/1994,4.754917145,4.754917145,4.721781959,4.754917145,3537000
3/11/1994,4.821189404,4.854324599,4.738351224,4.754918632,5129400
3/14/1994,5.019997597,5.053132768,4.887456532,4.904023929,5596800
3/15/1994,5.053133965,5.069701744,5.019998785,5.019998785,3251400
3/16/1994,5.16910553,5.16910553,5.036564489,5.053131882,4234800
3/17/1994,5.13597393,5.185676903,5.086270958,5.169109119,2315400
3/18/1994,5.086270332,5.119405517,5.069702551,5.119405517,3957600
3/21/1994,5.053133965,5.086269523,5.019998785,5.086269523,2065200
3/22/1994,5.086270332,5.169108483,5.036567366,5.036567366,2269500
3/23/1994,5.069703579,5.152541746,5.036568388,5.086271364,1848600
3/24/1994,5.036566257,5.086269213,5.003430701,5.053133656,2156700
3/25/1994,4.937159061,5.053132341,4.937159061,5.036564946,1749300
3/28/1994,4.920594692,4.986865454,4.870891716,4.970297669,1930800
3/29/1994,4.854323387,4.920594142,4.854323387,4.904026358,2843400
3/30/1994,4.754544735,4.905216931,4.737803635,4.821510283,4096500
3/31/1994,4.871735096,4.938700655,4.62061473,4.754545464,5024700
4/4/1994,4.804769039,4.854993107,4.754544971,4.788027939,2387700
4/5/1994,4.871735096,4.905217684,4.754545464,4.854993611,2484600
4/6/1994,4.871735096,4.905217684,4.788028435,4.871735096,2445900
4/7/1994,5.089372158,5.139596224,4.888475894,4.905216994,4100100
4/8/1994,5.039150715,5.139598899,4.988926623,5.055891823,3961200
4/11/1994,5.189820766,5.223303353,5.039148554,5.039148554,3108900
4/12/1994,5.156337261,5.240044292,5.156337261,5.173078744,3848100
4/13/1994,5.055891037,5.20656329,5.039149931,5.20656329,3686100
4/14/1994,5.089372158,5.122854741,4.972182543,5.055889192,2197200
4/15/1994,5.106112003,5.122853482,5.05588795,5.072629429,1516200
4/18/1994,5.022408009,5.156338761,5.022408009,5.106114681,1649400
4/19/1994,4.955440521,5.039147544,4.896845912,5.022406063,3626700
4/20/1994,4.871735096,4.988924728,4.854993611,4.972183242,5080500
4/21/1994,4.921958923,5.022407065,4.821510782,4.871734853,3812400
4/22/1994,4.821508884,4.938698464,4.771284834,4.938698464,2046300
4/25/1994,4.721063137,4.838252775,4.654097575,4.821511289,3999000
4/26/1994,4.754544735,4.771286218,4.70432067,4.754544735,1761600
4/28/1994,4.687579155,4.737803216,4.687579155,4.721061735,1812000
4/29/1994,4.654097557,4.754545709,4.637356454,4.670839043,3655200
5/2/1994,4.754544735,4.8047688,4.670838087,4.68757957,2892000
5/3/1994,4.771286964,4.838252523,4.704321406,4.78802845,1962000
5/4/1994,4.771286964,4.78802845,4.704321406,4.78802845,1818300
5/5/1994,4.721063137,4.788028699,4.687580547,4.771287213,1934700
5/6/1994,4.637356281,4.704321458,4.587132207,4.654097384,2182200
5/9/1994,4.587131977,4.68758012,4.587131977,4.620614564,2189700
5/10/1994,4.704321384,4.704321384,4.637356209,4.654097311,2518800
5/11/1994,4.603872776,4.704320912,4.603872776,4.704320912,1141200
5/12/1994,4.603872776,4.670838328,4.603872776,4.654096844,2021100
5/13/1994,4.620612144,4.637353621,4.53690553,4.620612144,2798700
5/16/1994,4.654097557,4.68758053,4.603873481,4.637356454,1791000
5/17/1994,4.788027287,4.804768385,4.60387214,4.704320263,4293000
5/18/1994,5.005666256,5.005666256,4.83825292,4.921959588,5691900
5/19/1994,4.955440521,5.005664582,4.888475363,5.005664582,2327100
5/20/1994,4.838252068,4.955441305,4.838252068,4.938700205,1754400
5/23/1994,4.821508884,4.854991457,4.788026312,4.838250362,1650900
5/24/1994,4.938701153,4.972183744,4.871735587,4.888477075,2070600
5/25/1994,4.972183228,4.972183228,4.871735082,4.93870064,2215800
5/26/1994,4.955440521,4.972182003,4.905216461,4.972182003,1294200
5/27/1994,5.089372158,5.089372158,4.921958477,4.95544106,2743500
5/31/1994,5.139595509,5.156336606,5.03914739,5.072629969,2860500
6/1/1994,5.32375145,5.32375145,5.139596653,5.156337754,5343300
6/2/1994,5.273527622,5.30701021,5.256786137,5.30701021,1974900
6/3/1994,5.340497017,5.340497017,5.256789914,5.273531411,2232300
6/6/1994,5.407456875,5.424198356,5.340491719,5.357232816,3385800
6/7/1994,5.307008743,5.407456861,5.290267646,5.390715763,2502300
6/8/1994,5.307008743,5.357232802,5.290267646,5.357232802,1781100
6/9/1994,5.290266037,5.357231173,5.290266037,5.34049008,2001600
